"","MSTI_VAR","MSTI.Variables","Country","Year","Unit.Code","Unit","PowerCode.Code","PowerCode","Value","Flag.Codes","Flags","src","type"
"2165","B_XGDP","BERD as a percentage of GDP","Russia",2012,"PC","Percentage",0,"Units",0.5989746790115,"","","B_","XGDP"
"2166","B_XGDP","BERD as a percentage of GDP","Russia",2013,"PC","Percentage",0,"Units",0.62133884620621,"","","B_","XGDP"
"2167","B_XGDP","BERD as a percentage of GDP","Russia",2014,"PC","Percentage",0,"Units",0.6378945434468,"","","B_","XGDP"
"2168","B_XGDP","BERD as a percentage of GDP","Russia",2015,"PC","Percentage",0,"Units",0.65062605311477,"","","B_","XGDP"
"2169","B_XGDP","BERD as a percentage of GDP","Russia",2016,"PC","Percentage",0,"Units",0.64396804073705,"","","B_","XGDP"
"2170","B_XGDP","BERD as a percentage of GDP","Russia",2017,"PC","Percentage",0,"Units",0.66680458686582,"e","Estimated value","B_","XGDP"
"2171","B_XGDP","BERD as a percentage of GDP","OECD - Total",2011,"PC","Percentage",0,"Units",1.55350190560168,"e","Estimated value","B_","XGDP"
"2172","B_XGDP","BERD as a percentage of GDP","OECD - Total",2012,"PC","Percentage",0,"Units",1.56170014858374,"e","Estimated value","B_","XGDP"
"2173","B_XGDP","BERD as a percentage of GDP","OECD - Total",2013,"PC","Percentage",0,"Units",1.58969232464159,"e","Estimated value","B_","XGDP"
"2174","B_XGDP","BERD as a percentage of GDP","OECD - Total",2014,"PC","Percentage",0,"Units",1.61863157681874,"e","Estimated value","B_","XGDP"
"2175","B_XGDP","BERD as a percentage of GDP","OECD - Total",2015,"PC","Percentage",0,"Units",1.62050860584209,"e","Estimated value","B_","XGDP"
"2176","B_XGDP","BERD as a percentage of GDP","OECD - Total",2016,"PC","Percentage",0,"Units",1.63672248513188,"e","Estimated value","B_","XGDP"
"2177","B_XGDP","BERD as a percentage of GDP","OECD - Total",2017,"PC","Percentage",0,"Units",1.66985510012088,"e","Estimated value","B_","XGDP"
"2178","B_PPPCT","BERD at constant prices and PPP $","Australia",2011,"USD","US Dollar",6,"Millions",11974.5214991408,"","","B_","PPPCT"
"2179","B_PPPCT","BERD at constant prices and PPP $","Australia",2013,"USD","US Dollar",6,"Millions",12163.0282422855,"","","B_","PPPCT"
"2180","B_PPPCT","BERD at constant prices and PPP $","Australia",2015,"USD","US Dollar",6,"Millions",10879.8273742561,"","","B_","PPPCT"
"2181","B_PPPCT","BERD at constant prices and PPP $","Canada",2011,"USD","US Dollar",6,"Millions",13395.1204252382,"d","Definition differs","B_","PPPCT"
"2182","B_PPPCT","BERD at constant prices and PPP $","Canada",2012,"USD","US Dollar",6,"Millions",13081.5333254283,"d","Definition differs","B_","PPPCT"
"2183","B_PPPCT","BERD at constant prices and PPP $","Canada",2013,"USD","US Dollar",6,"Millions",12798.7607901565,"d","Definition differs","B_","PPPCT"
"2184","B_PPPCT","BERD at constant prices and PPP $","Canada",2014,"USD","US Dollar",6,"Millions",13768.129788131,"b","Time series break","B_","PPPCT"
"2185","B_PPPCT","BERD at constant prices and PPP $","Canada",2015,"USD","US Dollar",6,"Millions",13742.7647412536,"","","B_","PPPCT"
"2186","B_PPPCT","BERD at constant prices and PPP $","Canada",2016,"USD","US Dollar",6,"Millions",13754.6644240756,"","","B_","PPPCT"
"2187","B_PPPCT","BERD at constant prices and PPP $","Canada",2017,"USD","US Dollar",6,"Millions",13081.7185042731,"p","Provisional value","B_","PPPCT"
"2188","B_PPPCT","BERD at constant prices and PPP $","Canada",2018,"USD","US Dollar",6,"Millions",13067.5816378654,"e; p","Estimated value; Provisional value","B_","PPPCT"
"2189","B_PPPCT","BERD at constant prices and PPP $","France",2011,"USD","US Dollar",6,"Millions",33438.2556608163,"","","B_","PPPCT"
"2190","B_PPPCT","BERD at constant prices and PPP $","France",2012,"USD","US Dollar",6,"Millions",34418.5267328242,"","","B_","PPPCT"
"2191","B_PPPCT","BERD at constant prices and PPP $","France",2013,"USD","US Dollar",6,"Millions",34776.0884738784,"","","B_","PPPCT"
"2192","B_PPPCT","BERD at constant prices and PPP $","France",2014,"USD","US Dollar",6,"Millions",35190.3703779017,"","","B_","PPPCT"
"2193","B_PPPCT","BERD at constant prices and PPP $","France",2015,"USD","US Dollar",6,"Millions",35491.3964668567,"","","B_","PPPCT"
"2194","B_PPPCT","BERD at constant prices and PPP $","France",2016,"USD","US Dollar",6,"Millions",35543.5093209426,"p","Provisional value","B_","PPPCT"
"2195","B_PPPCT","BERD at constant prices and PPP $","France",2017,"USD","US Dollar",6,"Millions",36101.7224580683,"e","Estimated value","B_","PPPCT"
"2196","B_PPPCT","BERD at constant prices and PPP $","Germany",2011,"USD","US Dollar",6,"Millions",62769.7591826875,"","","B_","PPPCT"
"2197","B_PPPCT","BERD at constant prices and PPP $","Germany",2012,"USD","US Dollar",6,"Millions",65100.9484204194,"","","B_","PPPCT"
"2198","B_PPPCT","BERD at constant prices and PPP $","Germany",2013,"USD","US Dollar",6,"Millions",63580.3648247023,"","","B_","PPPCT"
"2199","B_PPPCT","BERD at constant prices and PPP $","Germany",2014,"USD","US Dollar",6,"Millions",66482.6141090565,"","","B_","PPPCT"
"2200","B_PPPCT","BERD at constant prices and PPP $","Germany",2015,"USD","US Dollar",6,"Millions",69716.6805638627,"","","B_","PPPCT"
"2201","B_PPPCT","BERD at constant prices and PPP $","Germany",2016,"USD","US Dollar",6,"Millions",70892.9820833236,"","","B_","PPPCT"
"2202","B_PPPCT","BERD at constant prices and PPP $","Germany",2017,"USD","US Dollar",6,"Millions",76289.7581003039,"e","Estimated value","B_","PPPCT"
"2203","B_PPPCT","BERD at constant prices and PPP $","Italy",2011,"USD","US Dollar",6,"Millions",13798.210730774,"","","B_","PPPCT"
"2204","B_PPPCT","BERD at constant prices and PPP $","Italy",2012,"USD","US Dollar",6,"Millions",13964.7923984851,"","","B_","PPPCT"
"2205","B_PPPCT","BERD at constant prices and PPP $","Italy",2013,"USD","US Dollar",6,"Millions",14261.1702175012,"","","B_","PPPCT"
"2206","B_PPPCT","BERD at constant prices and PPP $","Italy",2014,"USD","US Dollar",6,"Millions",15188.0294563982,"","","B_","PPPCT"
"2207","B_PPPCT","BERD at constant prices and PPP $","Italy",2015,"USD","US Dollar",6,"Millions",15709.1114667677,"","","B_","PPPCT"
"2208","B_PPPCT","BERD at constant prices and PPP $","Italy",2016,"USD","US Dollar",6,"Millions",16983.7142435554,"b","Time series break","B_","PPPCT"
"2209","B_PPPCT","BERD at constant prices and PPP $","Italy",2017,"USD","US Dollar",6,"Millions",17209.0953494561,"p","Provisional value","B_","PPPCT"
"2210","B_PPPCT","BERD at constant prices and PPP $","Japan",2011,"USD","US Dollar",6,"Millions",111767.957927543,"","","B_","PPPCT"
"2211","B_PPPCT","BERD at constant prices and PPP $","Japan",2012,"USD","US Dollar",6,"Millions",111695.944259689,"","","B_","PPPCT"
"2212","B_PPPCT","BERD at constant prices and PPP $","Japan",2013,"USD","US Dollar",6,"Millions",116871.275596985,"","","B_","PPPCT"
"2213","B_PPPCT","BERD at constant prices and PPP $","Japan",2014,"USD","US Dollar",6,"Millions",122961.16274951,"","","B_","PPPCT"
"2214","B_PPPCT","BERD at constant prices and PPP $","Japan",2015,"USD","US Dollar",6,"Millions",121263.95178363,"","","B_","PPPCT"
"2215","B_PPPCT","BERD at constant prices and PPP $","Japan",2016,"USD","US Dollar",6,"Millions",117686.148241807,"","","B_","PPPCT"
"2216","B_PPPCT","BERD at constant prices and PPP $","Japan",2017,"USD","US Dollar",6,"Millions",122215.327003326,"","","B_","PPPCT"
"2217","B_PPPCT","BERD at constant prices and PPP $","Korea",2011,"USD","US Dollar",6,"Millions",44699.8619062987,"","","B_","PPPCT"
"2218","B_PPPCT","BERD at constant prices and PPP $","Korea",2012,"USD","US Dollar",6,"Millions",50077.0328530905,"","","B_","PPPCT"
"2219","B_PPPCT","BERD at constant prices and PPP $","Korea",2013,"USD","US Dollar",6,"Millions",53486.7687020473,"","","B_","PPPCT"
"2220","B_PPPCT","BERD at constant prices and PPP $","Korea",2014,"USD","US Dollar",6,"Millions",56929.6297440029,"","","B_","PPPCT"
"2221","B_PPPCT","BERD at constant prices and PPP $","Korea",2015,"USD","US Dollar",6,"Millions",57027.892251372,"","","B_","PPPCT"
"2222","B_PPPCT","BERD at constant prices and PPP $","Korea",2016,"USD","US Dollar",6,"Millions",59001.3544481387,"","","B_","PPPCT"
"2223","B_PPPCT","BERD at constant prices and PPP $","Korea",2017,"USD","US Dollar",6,"Millions",66902.6822983564,"","","B_","PPPCT"
"2224","B_PPPCT","BERD at constant prices and PPP $","Mexico",2011,"USD","US Dollar",6,"Millions",3220.46617711027,"","","B_","PPPCT"
"2225","B_PPPCT","BERD at constant prices and PPP $","Mexico",2012,"USD","US Dollar",6,"Millions",2704.29860059386,"","","B_","PPPCT"
"2226","B_PPPCT","BERD at constant prices and PPP $","Mexico",2013,"USD","US Dollar",6,"Millions",2951.93388729553,"","","B_","PPPCT"
"2227","B_PPPCT","BERD at constant prices and PPP $","Mexico",2014,"USD","US Dollar",6,"Millions",3095.45720705194,"e; p","Estimated value; Provisional value","B_","PPPCT"
"2228","B_PPPCT","BERD at constant prices and PPP $","Mexico",2015,"USD","US Dollar",6,"Millions",3159.78651771841,"e; p","Estimated value; Provisional value","B_","PPPCT"
"2229","B_PPPCT","BERD at constant prices and PPP $","Mexico",2016,"USD","US Dollar",6,"Millions",3077.49444960115,"e; p","Estimated value; Provisional value","B_","PPPCT"
"2230","B_PPPCT","BERD at constant prices and PPP $","United Kingdom",2011,"USD","US Dollar",6,"Millions",24320.6502707252,"","","B_","PPPCT"
"2231","B_PPPCT","BERD at constant prices and PPP $","United Kingdom",2012,"USD","US Dollar",6,"Millions",23531.6698894391,"","","B_","PPPCT"
"2232","B_PPPCT","BERD at constant prices and PPP $","United Kingdom",2013,"USD","US Dollar",6,"Millions",24911.734294694,"","","B_","PPPCT"
"2233","B_PPPCT","BERD at constant prices and PPP $","United Kingdom",2014,"USD","US Dollar",6,"Millions",26466.9586077577,"","","B_","PPPCT"
"2234","B_PPPCT","BERD at constant prices and PPP $","United Kingdom",2015,"USD","US Dollar",6,"Millions",27608.4274354479,"","","B_","PPPCT"
"2235","B_PPPCT","BERD at constant prices and PPP $","United Kingdom",2016,"USD","US Dollar",6,"Millions",28785.7176599999,"","","B_","PPPCT"
"2236","B_PPPCT","BERD at constant prices and PPP $","United Kingdom",2017,"USD","US Dollar",6,"Millions",29204.7420852452,"p","Provisional value","B_","PPPCT"
"2237","B_PPPCT","BERD at constant prices and PPP $","United States",2011,"USD","US Dollar",6,"Millions",288074.37234202,"d","Definition differs","B_","PPPCT"
"2238","B_PPPCT","BERD at constant prices and PPP $","United States",2012,"USD","US Dollar",6,"Millions",290495.18952265,"d","Definition differs","B_","PPPCT"
"2239","B_PPPCT","BERD at constant prices and PPP $","United States",2013,"USD","US Dollar",6,"Millions",304637.362694056,"d","Definition differs","B_","PPPCT"
"2240","B_PPPCT","BERD at constant prices and PPP $","United States",2014,"USD","US Dollar",6,"Millions",315852.253047681,"d","Definition differs","B_","PPPCT"
"2241","B_PPPCT","BERD at constant prices and PPP $","United States",2015,"USD","US Dollar",6,"Millions",326353.533798084,"d","Definition differs","B_","PPPCT"
"2242","B_PPPCT","BERD at constant prices and PPP $","United States",2016,"USD","US Dollar",6,"Millions",339937.970481806,"d","Definition differs","B_","PPPCT"
"2243","B_PPPCT","BERD at constant prices and PPP $","United States",2017,"USD","US Dollar",6,"Millions",353521.963069622,"d; e","Definition differs; Estimated value","B_","PPPCT"
"2244","B_PPPCT","BERD at constant prices and PPP $","China (People's Republic of)",2011,"USD","US Dollar",6,"Millions",183892.036530017,"","","B_","PPPCT"
"2245","B_PPPCT","BERD at constant prices and PPP $","China (People's Republic of)",2012,"USD","US Dollar",6,"Millions",214069.674812202,"","","B_","PPPCT"
"2246","B_PPPCT","BERD at constant prices and PPP $","China (People's Republic of)",2013,"USD","US Dollar",6,"Millions",242352.247163624,"","","B_","PPPCT"
"2247","B_PPPCT","BERD at constant prices and PPP $","China (People's Republic of)",2014,"USD","US Dollar",6,"Millions",266435.031113024,"","","B_","PPPCT"
"2248","B_PPPCT","BERD at constant prices and PPP $","China (People's Republic of)",2015,"USD","US Dollar",6,"Millions",287901.171916366,"","","B_","PPPCT"
"2249","B_PPPCT","BERD at constant prices and PPP $","China (People's Republic of)",2016,"USD","US Dollar",6,"Millions",317751.295503927,"","","B_","PPPCT"
"2250","B_PPPCT","BERD at constant prices and PPP $","China (People's Republic of)",2017,"USD","US Dollar",6,"Millions",343497.975079294,"e","Estimated value","B_","PPPCT"
"2251","B_PPPCT","BERD at constant prices and PPP $","Russia",2011,"USD","US Dollar",6,"Millions",20289.4985222144,"","","B_","PPPCT"
"2252","B_PPPCT","BERD at constant prices and PPP $","Russia",2012,"USD","US Dollar",6,"Millions",20408.8551048764,"","","B_","PPPCT"
"2253","B_PPPCT","BERD at constant prices and PPP $","Russia",2013,"USD","US Dollar",6,"Millions",21548.8440790955,"","","B_","PPPCT"
"2254","B_PPPCT","BERD at constant prices and PPP $","Russia",2014,"USD","US Dollar",6,"Millions",22286.4181054225,"","","B_","PPPCT"
"2255","B_PPPCT","BERD at constant prices and PPP $","Russia",2015,"USD","US Dollar",6,"Millions",22088.3310080601,"","","B_","PPPCT"
"2256","B_PPPCT","BERD at constant prices and PPP $","Russia",2016,"USD","US Dollar",6,"Millions",21813.1250990081,"","","B_","PPPCT"
"2257","B_PPPCT","BERD at constant prices and PPP $","Russia",2017,"USD","US Dollar",6,"Millions",22935.7736091282,"e","Estimated value","B_","PPPCT"
"2258","B_PPPCT","BERD at constant prices and PPP $","OECD - Total",2011,"USD","US Dollar",6,"Millions",697177.542575026,"e","Estimated value","B_","PPPCT"
"2259","B_PPPCT","BERD at constant prices and PPP $","OECD - Total",2012,"USD","US Dollar",6,"Millions",710262.546369608,"e","Estimated value","B_","PPPCT"
"2260","B_PPPCT","BERD at constant prices and PPP $","OECD - Total",2013,"USD","US Dollar",6,"Millions",735524.834833742,"e","Estimated value","B_","PPPCT"
"2261","B_PPPCT","BERD at constant prices and PPP $","OECD - Total",2014,"USD","US Dollar",6,"Millions",765961.731952768,"e","Estimated value","B_","PPPCT"
"2262","B_PPPCT","BERD at constant prices and PPP $","OECD - Total",2015,"USD","US Dollar",6,"Millions",783970.910973133,"e","Estimated value","B_","PPPCT"
"2263","B_PPPCT","BERD at constant prices and PPP $","OECD - Total",2016,"USD","US Dollar",6,"Millions",806758.286928025,"e","Estimated value","B_","PPPCT"
"2264","B_PPPCT","BERD at constant prices and PPP $","OECD - Total",2017,"USD","US Dollar",6,"Millions",845665.842429228,"e","Estimated value","B_","PPPCT"
"2265","B_GRO","BERD, compound annual growth rate (constant prices)","Australia",2011,"GRWH","Growth rate",0,"Units",-0.1251087729697,"","","B_","GRO"
"2266","B_GRO","BERD, compound annual growth rate (constant prices)","Australia",2013,"GRWH","Growth rate",0,"Units",0.78404236222651,"","","B_","GRO"
"2267","B_GRO","BERD, compound annual growth rate (constant prices)","Australia",2015,"GRWH","Growth rate",0,"Units",-5.4219959057507,"","","B_","GRO"
"2268","B_GRO","BERD, compound annual growth rate (constant prices)","Canada",2011,"GRWH","Growth rate",0,"Units",3.54671265707072,"","","B_","GRO"
"2269","B_GRO","BERD, compound annual growth rate (constant prices)","Canada",2012,"GRWH","Growth rate",0,"Units",-2.3410547263091,"","","B_","GRO"
"2270","B_GRO","BERD, compound annual growth rate (constant prices)","Canada",2013,"GRWH","Growth rate",0,"Units",-2.1616161365594,"","","B_","GRO"
"2271","B_GRO","BERD, compound annual growth rate (constant prices)","Canada",2014,"GRWH","Growth rate",0,"Units",NA,"b","Time series break","B_","GRO"
"2272","B_GRO","BERD, compound annual growth rate (constant prices)","Canada",2015,"GRWH","Growth rate",0,"Units",-0.1842301552045,"","","B_","GRO"
"2273","B_GRO","BERD, compound annual growth rate (constant prices)","Canada",2016,"GRWH","Growth rate",0,"Units",0.08658871083116,"","","B_","GRO"
"2274","B_GRO","BERD, compound annual growth rate (constant prices)","Canada",2017,"GRWH","Growth rate",0,"Units",-4.8924924596823,"p","Provisional value","B_","GRO"
"2275","B_GRO","BERD, compound annual growth rate (constant prices)","Canada",2018,"GRWH","Growth rate",0,"Units",-0.1080658202747,"e; p","Estimated value; Provisional value","B_","GRO"
"2276","B_GRO","BERD, compound annual growth rate (constant prices)","France",2011,"GRWH","Growth rate",0,"Units",4.09806546404334,"","","B_","GRO"
"2277","B_GRO","BERD, compound annual growth rate (constant prices)","France",2012,"GRWH","Growth rate",0,"Units",2.93158555264179,"","","B_","GRO"
"2278","B_GRO","BERD, compound annual growth rate (constant prices)","France",2013,"GRWH","Growth rate",0,"Units",1.0388641670511,"","","B_","GRO"
"2279","B_GRO","BERD, compound annual growth rate (constant prices)","France",2014,"GRWH","Growth rate",0,"Units",1.19128378780868,"","","B_","GRO"
"2280","B_GRO","BERD, compound annual growth rate (constant prices)","France",2015,"GRWH","Growth rate",0,"Units",0.85542176942823,"","","B_","GRO"
"2281","B_GRO","BERD, compound annual growth rate (constant prices)","France",2016,"GRWH","Growth rate",0,"Units",0.14683235734214,"p","Provisional value","B_","GRO"
"2282","B_GRO","BERD, compound annual growth rate (constant prices)","France",2017,"GRWH","Growth rate",0,"Units",1.57050653632789,"e","Estimated value","B_","GRO"
"2283","B_GRO","BERD, compound annual growth rate (constant prices)","Germany",2011,"GRWH","Growth rate",0,"Units",7.68655078839447,"","","B_","GRO"
"2284","B_GRO","BERD, compound annual growth rate (constant prices)","Germany",2012,"GRWH","Growth rate",0,"Units",3.71387315816694,"","","B_","GRO"
"2285","B_GRO","BERD, compound annual growth rate (constant prices)","Germany",2013,"GRWH","Growth rate",0,"Units",-2.3357318635317,"","","B_","GRO"
"2286","B_GRO","BERD, compound annual growth rate (constant prices)","Germany",2014,"GRWH","Growth rate",0,"Units",4.56469429257926,"","","B_","GRO"
"2287","B_GRO","BERD, compound annual growth rate (constant prices)","Germany",2015,"GRWH","Growth rate",0,"Units",4.86452961897836,"","","B_","GRO"
"2288","B_GRO","BERD, compound annual growth rate (constant prices)","Germany",2016,"GRWH","Growth rate",0,"Units",1.68725979198534,"","","B_","GRO"
"2289","B_GRO","BERD, compound annual growth rate (constant prices)","Germany",2017,"GRWH","Growth rate",0,"Units",7.61256736334957,"e","Estimated value","B_","GRO"
"2290","B_GRO","BERD, compound annual growth rate (constant prices)","Italy",2011,"GRWH","Growth rate",0,"Units",0.84545736349939,"","","B_","GRO"
"2291","B_GRO","BERD, compound annual growth rate (constant prices)","Italy",2012,"GRWH","Growth rate",0,"Units",1.20727006538308,"","","B_","GRO"
"2292","B_GRO","BERD, compound annual growth rate (constant prices)","Italy",2013,"GRWH","Growth rate",0,"Units",2.12232169701474,"","","B_","GRO"
"2293","B_GRO","BERD, compound annual growth rate (constant prices)","Italy",2014,"GRWH","Growth rate",0,"Units",6.49918081588756,"","","B_","GRO"
"2294","B_GRO","BERD, compound annual growth rate (constant prices)","Italy",2015,"GRWH","Growth rate",0,"Units",3.43087305608298,"","","B_","GRO"
"2295","B_GRO","BERD, compound annual growth rate (constant prices)","Italy",2016,"GRWH","Growth rate",0,"Units",NA,"b","Time series break","B_","GRO"
"2296","B_GRO","BERD, compound annual growth rate (constant prices)","Italy",2017,"GRWH","Growth rate",0,"Units",1.32704249888238,"p","Provisional value","B_","GRO"
"2297","B_GRO","BERD, compound annual growth rate (constant prices)","Japan",2011,"GRWH","Growth rate",0,"Units",3.91933438501908,"","","B_","GRO"
"2298","B_GRO","BERD, compound annual growth rate (constant prices)","Japan",2012,"GRWH","Growth rate",0,"Units",-0.0644314069872,"","","B_","GRO"
"2299","B_GRO","BERD, compound annual growth rate (constant prices)","Japan",2013,"GRWH","Growth rate",0,"Units",4.63341025638597,"","","B_","GRO"
"2300","B_GRO","BERD, compound annual growth rate (constant prices)","Japan",2014,"GRWH","Growth rate",0,"Units",5.21076468226878,"","","B_","GRO"
"2301","B_GRO","BERD, compound annual growth rate (constant prices)","Japan",2015,"GRWH","Growth rate",0,"Units",-1.380282137814,"","","B_","GRO"
"2302","B_GRO","BERD, compound annual growth rate (constant prices)","Japan",2016,"GRWH","Growth rate",0,"Units",-2.9504263131773,"","","B_","GRO"
"2303","B_GRO","BERD, compound annual growth rate (constant prices)","Japan",2017,"GRWH","Growth rate",0,"Units",3.84852323674749,"","","B_","GRO"
"2304","B_GRO","BERD, compound annual growth rate (constant prices)","Korea",2011,"GRWH","Growth rate",0,"Units",14.5852548488368,"","","B_","GRO"
"2305","B_GRO","BERD, compound annual growth rate (constant prices)","Korea",2012,"GRWH","Growth rate",0,"Units",12.0295023686282,"","","B_","GRO"
"2306","B_GRO","BERD, compound annual growth rate (constant prices)","Korea",2013,"GRWH","Growth rate",0,"Units",6.80898139264725,"","","B_","GRO"
"2307","B_GRO","BERD, compound annual growth rate (constant prices)","Korea",2014,"GRWH","Growth rate",0,"Units",6.43684620608587,"","","B_","GRO"
"2308","B_GRO","BERD, compound annual growth rate (constant prices)","Korea",2015,"GRWH","Growth rate",0,"Units",0.17260345414316,"","","B_","GRO"
"2309","B_GRO","BERD, compound annual growth rate (constant prices)","Korea",2016,"GRWH","Growth rate",0,"Units",3.46052101674732,"","","B_","GRO"
"2310","B_GRO","BERD, compound annual growth rate (constant prices)","Korea",2017,"GRWH","Growth rate",0,"Units",13.3917736704889,"","","B_","GRO"
"2311","B_GRO","BERD, compound annual growth rate (constant prices)","Mexico",2011,"GRWH","Growth rate",0,"Units",-1.5236479064557,"","","B_","GRO"
"2312","B_GRO","BERD, compound annual growth rate (constant prices)","Mexico",2012,"GRWH","Growth rate",0,"Units",-16.027728537723,"","","B_","GRO"
"2313","B_GRO","BERD, compound annual growth rate (constant prices)","Mexico",2013,"GRWH","Growth rate",0,"Units",9.15709850411066,"","","B_","GRO"
"2314","B_GRO","BERD, compound annual growth rate (constant prices)","Mexico",2014,"GRWH","Growth rate",0,"Units",4.86200996486082,"e; p","Estimated value; Provisional value","B_","GRO"
"2315","B_GRO","BERD, compound annual growth rate (constant prices)","Mexico",2015,"GRWH","Growth rate",0,"Units",2.07818446076147,"e; p","Estimated value; Provisional value","B_","GRO"
"2316","B_GRO","BERD, compound annual growth rate (constant prices)","Mexico",2016,"GRWH","Growth rate",0,"Units",-2.604355315013,"e; p","Estimated value; Provisional value","B_","GRO"
"2317","B_GRO","BERD, compound annual growth rate (constant prices)","United Kingdom",2011,"GRWH","Growth rate",0,"Units",6.30451396942427,"","","B_","GRO"
"2318","B_GRO","BERD, compound annual growth rate (constant prices)","United Kingdom",2012,"GRWH","Growth rate",0,"Units",-3.2440760115524,"","","B_","GRO"
"2319","B_GRO","BERD, compound annual growth rate (constant prices)","United Kingdom",2013,"GRWH","Growth rate",0,"Units",5.86471088426388,"","","B_","GRO"
"2320","B_GRO","BERD, compound annual growth rate (constant prices)","United Kingdom",2014,"GRWH","Growth rate",0,"Units",6.24293874792521,"","","B_","GRO"
"2321","B_GRO","BERD, compound annual growth rate (constant prices)","United Kingdom",2015,"GRWH","Growth rate",0,"Units",4.31280694018113,"","","B_","GRO"
"2322","B_GRO","BERD, compound annual growth rate (constant prices)","United Kingdom",2016,"GRWH","Growth rate",0,"Units",4.26424224018076,"","","B_","GRO"
"2323","B_GRO","BERD, compound annual growth rate (constant prices)","United Kingdom",2017,"GRWH","Growth rate",0,"Units",1.45566780788489,"p","Provisional value","B_","GRO"
"2324","B_GRO","BERD, compound annual growth rate (constant prices)","United States",2011,"GRWH","Growth rate",0,"Units",3.2609757585824,"","","B_","GRO"
"2325","B_GRO","BERD, compound annual growth rate (constant prices)","United States",2012,"GRWH","Growth rate",0,"Units",0.8403445127549,"","","B_","GRO"
"2326","B_GRO","BERD, compound annual growth rate (constant prices)","United States",2013,"GRWH","Growth rate",0,"Units",4.86829857480418,"","","B_","GRO"
"2327","B_GRO","BERD, compound annual growth rate (constant prices)","United States",2014,"GRWH","Growth rate",0,"Units",3.68139031090837,"","","B_","GRO"
"2328","B_GRO","BERD, compound annual growth rate (constant prices)","United States",2015,"GRWH","Growth rate",0,"Units",3.32474460735208,"","","B_","GRO"
"2329","B_GRO","BERD, compound annual growth rate (constant prices)","United States",2016,"GRWH","Growth rate",0,"Units",4.16249106471352,"","","B_","GRO"
"2330","B_GRO","BERD, compound annual growth rate (constant prices)","United States",2017,"GRWH","Growth rate",0,"Units",3.99602097069733,"e","Estimated value","B_","GRO"
"2331","B_GRO","BERD, compound annual growth rate (constant prices)","China (People's Republic of)",2011,"GRWH","Growth rate",0,"Units",17.3193748411215,"","","B_","GRO"
"2332","B_GRO","BERD, compound annual growth rate (constant prices)","China (People's Republic of)",2012,"GRWH","Growth rate",0,"Units",16.4105193740995,"","","B_","GRO"
"2333","B_GRO","BERD, compound annual growth rate (constant prices)","China (People's Republic of)",2013,"GRWH","Growth rate",0,"Units",13.2118537463253,"","","B_","GRO"
"2334","B_GRO","BERD, compound annual growth rate (constant prices)","China (People's Republic of)",2014,"GRWH","Growth rate",0,"Units",9.93709950341022,"","","B_","GRO"
"2335","B_GRO","BERD, compound annual growth rate (constant prices)","China (People's Republic of)",2015,"GRWH","Growth rate",0,"Units",8.05680120728434,"","","B_","GRO"
"2336","B_GRO","BERD, compound annual growth rate (constant prices)","China (People's Republic of)",2016,"GRWH","Growth rate",0,"Units",10.3681841198729,"","","B_","GRO"
"2337","B_GRO","BERD, compound annual growth rate (constant prices)","China (People's Republic of)",2017,"GRWH","Growth rate",0,"Units",8.10277721591499,"e","Estimated value","B_","GRO"
"2338","B_GRO","BERD, compound annual growth rate (constant prices)","Russia",2011,"GRWH","Growth rate",0,"Units",1.35816734005483,"","","B_","GRO"
"2339","B_GRO","BERD, compound annual growth rate (constant prices)","Russia",2012,"GRWH","Growth rate",0,"Units",0.58826778065209,"","","B_","GRO"
"2340","B_GRO","BERD, compound annual growth rate (constant prices)","Russia",2013,"GRWH","Growth rate",0,"Units",5.58575661574814,"","","B_","GRO"
"2341","B_GRO","BERD, compound annual growth rate (constant prices)","Russia",2014,"GRWH","Growth rate",0,"Units",3.42280088722933,"","","B_","GRO"
"2342","B_GRO","BERD, compound annual growth rate (constant prices)","Russia",2015,"GRWH","Growth rate",0,"Units",-0.8888242894187,"","","B_","GRO"
"2343","B_GRO","BERD, compound annual growth rate (constant prices)","Russia",2016,"GRWH","Growth rate",0,"Units",-1.2459334702634,"","","B_","GRO"
"2344","B_GRO","BERD, compound annual growth rate (constant prices)","Russia",2017,"GRWH","Growth rate",0,"Units",5.14666516156897,"e","Estimated value","B_","GRO"
"2345","B_GRO","BERD, compound annual growth rate (constant prices)","OECD - Total",2011,"GRWH","Growth rate",0,"Units",4.92205552282628,"e","Estimated value","B_","GRO"
"2346","B_GRO","BERD, compound annual growth rate (constant prices)","OECD - Total",2012,"GRWH","Growth rate",0,"Units",1.87685388520289,"e","Estimated value","B_","GRO"
"2347","B_GRO","BERD, compound annual growth rate (constant prices)","OECD - Total",2013,"GRWH","Growth rate",0,"Units",3.55675356855836,"e","Estimated value","B_","GRO"
"2348","B_GRO","BERD, compound annual growth rate (constant prices)","OECD - Total",2014,"GRWH","Growth rate",0,"Units",4.13811956817274,"e","Estimated value","B_","GRO"
"2349","B_GRO","BERD, compound annual growth rate (constant prices)","OECD - Total",2015,"GRWH","Growth rate",0,"Units",2.35118521841189,"e","Estimated value","B_","GRO"
"2350","B_GRO","BERD, compound annual growth rate (constant prices)","OECD - Total",2016,"GRWH","Growth rate",0,"Units",2.90666090232941,"e","Estimated value","B_","GRO"
